Name,Data,Parent
1648,d,30
1649,d,30
1650,d,30
1651,d,30
1652,d,30
1653,d,30
1654,d,30
1655,d,30
1656,d,30
1657,d,30
1658,d,30
1659,d,30
1660,d,30
1661,d,30
1662,d,30
1663,d,30
1664,d,30
1665,d,30
1666,d,30
1667,d,30
1668,d,30
1669,d,30
1670,d,30
1671,d,30
1672,d,30
1673,d,30
1674,d,30
1675,d,30
1676,d,30
1677,d,30
1678,d,30
1679,d,30
1680,d,30
1681,d,30
1682,d,30
1683,d,30
1684,d,30
1685,d,30
1686,d,30
1687,d,30
1688,d,30
1689,d,30
1690,d,30
1691,d,30
1692,d,30
1693,d,30
1694,d,30
1695,d,30
1696,d,30
1697,d,30
1698,d,30
1699,d,30
1700,d,30
1701,d,30
1702,d,30
1703,d,30
1704,d,30
1705,d,30
1706,d,30
1707,d,30
1708,d,30
1709,d,30
1710,d,30
1711,d,30
1712,d,30
1713,d,30
1714,d,30
1715,d,30
1716,d,30
1717,d,30
1718,d,30
1719,d,30
1720,d,30
1721,d,30
1722,d,30
1723,d,30
1724,d,30
1725,d,30
1726,d,30
1727,d,30
1728,d,30
1729,d,30
1730,d,30
1731,d,30
1732,d,30
1733,d,30
1734,d,30
1735,d,30
1736,d,30
1737,d,30
1738,d,30
1739,d,30
1740,d,30
1741,d,30
1742,d,30
1743,d,30
1744,d,30
1745,d,30
1746,d,30
1747,d,30
1748,d,30
1749,d,30
1750,d,30
1751,d,30
1752,d,30
1753,d,30
1754,d,30
1755,d,30
1756,d,30
1757,d,30
1758,d,30
1759,d,30
1760,d,30
1761,d,30
1762,d,30
1763,d,30
1764,d,30
1765,d,30
1766,d,30
1767,d,30
1768,d,30
1769,d,30
1770,d,30
1771,d,30
1772,d,30
1773,d,30
1774,d,30
1775,d,30
1776,d,30
1777,d,30
1778,d,30
1779,d,30
1780,d,30
1781,d,30
1782,d,30
1783,d,30
1784,d,30
1785,d,30
1786,d,30
1787,d,30
1788,d,30
1789,d,30
1790,d,30
1791,d,30
1792,d,30
1793,d,30
1794,d,30
1795,d,30
1796,d,30
1797,d,30
1798,d,30
1799,d,30
1800,d,30
1801,d,30
1802,d,30
1803,d,30
1804,d,30
1805,d,30
1806,d,30
1807,d,30
1808,d,30
1809,d,30
1810,d,30
1811,d,30
1812,d,30
1813,d,30
1814,d,30
1815,d,30
1816,d,30
1817,d,30
1818,d,30
1819,d,30
1820,d,30
1821,d,30
1822,d,30
1823,d,30
1824,d,30
1825,d,30
1826,d,30
1827,d,30
1828,d,30
1829,d,30
1830,d,30
1831,d,30
1832,d,30
1833,d,30
1834,d,30
1835,d,30
1836,d,30
1837,d,30
1838,d,30
1839,d,30
1840,d,30
1841,d,30
1842,d,30
1843,d,30
1844,d,30
1845,d,30
1846,d,30
1847,d,30
1848,d,30
1849,d,30
1850,d,30
1851,d,30
1852,d,30
1853,d,30
1854,d,30
1855,d,30
1856,d,30
1857,d,30
1858,d,30
1859,d,30
1860,d,30
1861,d,30
1862,d,30
1863,d,30
1864,d,30
1865,d,30
1866,d,30
1867,d,30
1868,d,30
1869,d,30
1870,d,30
1871,d,30
1872,d,30
1873,d,30
1874,d,30
1875,d,30
1876,d,30
1877,d,30
1878,d,30
1879,d,30
1880,d,30
1881,d,30
1882,d,30
1883,d,30
1884,d,30
1885,d,30
1886,d,30
1887,d,30
1888,d,30
1889,d,30
1890,d,30
1891,d,30
1892,d,30
1893,d,30
1894,d,30
1895,d,30
1896,d,30
1897,d,30
1898,d,30
1899,d,30
1900,d,30
1901,d,30
1902,d,30
1903,d,30
1904,d,30
1905,d,30
1906,d,30
1907,d,30
1908,d,30
1909,d,30
1910,d,30
1911,d,30
1912,d,30
1913,d,30
1914,d,30
1915,d,30
1916,d,30
1917,d,30
1918,d,30
1919,d,30
1920,d,30
1921,d,30
1922,d,30
1923,d,30
1924,d,30
1925,d,30
1926,d,30
1927,d,30
1928,d,30
1929,d,30
1930,d,30
1931,d,30
1932,d,30
1933,d,30
1934,d,31
1935,d,32
1936,d,33
1937,d,34
1938,d,35
1939,d,36
1940,d,37
1941,d,38
1942,d,39
1943,d,40
1944,d,41
1945,d,42
1946,d,43
1947,d,44
1948,d,45
1949,d,46
1950,d,47
1951,d,48
1952,d,49
1953,d,50
1954,d,51
1955,d,52
1956,d,53
1957,d,54
1958,d,55
1959,d,56
1960,d,57
1961,d,58
1962,d,59
1963,d,60
1964,d,61
1965,d,62
1966,d,63
1967,d,64
1968,d,65
1969,d,66
1970,d,67
1971,d,68
1972,d,69
1973,d,70
1974,d,71
1975,d,72
1976,d,73
1977,d,74
1978,d,75
1979,d,76
1980,d,77
1981,d,78
1982,d,79
1983,d,80
1984,d,81
1985,d,82
1986,d,83
1987,d,84
1988,d,85
1989,d,86
1990,d,87
1991,d,88
1992,d,89
1993,d,90
1994,d,91
1995,d,92
1996,d,93
1997,d,94
1998,d,95
1999,d,96
2000,d,97
2001,d,98
2002,d,99
2003,d,100
2004,d,101
2005,d,102
2006,d,103
2007,d,104
2008,d,105
2009,d,106
2010,d,107
2011,d,108
2012,d,109
2013,d,110
2014,d,111
2015,d,112
2016,d,113
2017,d,114
2018,d,115
2019,d,116
2020,d,117
2021,d,118
2022,d,119
2023,d,120
2024,d,121
2025,d,122
2026,d,123
2027,d,124
2028,d,125
2029,d,126
2030,d,127
2031,d,128
2032,d,129
2033,d,130
2034,d,131
2035,d,132
2036,d,133
2037,d,134
2038,d,135
2039,d,136
2040,d,137
2041,d,138
2042,d,139
2043,d,140
2044,d,141
2045,d,142
2046,d,143
2047,d,144
2048,d,145
2049,d,146
2050,d,147
2051,d,148
2052,d,149
2053,d,150
2054,d,151
2055,d,152
2056,d,153
2057,d,154
2058,d,155
2059,d,156
2060,d,157
2061,d,158
2062,d,159
2063,d,160
2064,d,161
2065,d,162
2066,d,163
2067,d,164
2068,d,165
2069,d,166
2070,d,167
2071,d,168
2072,d,169
2073,d,170
2074,d,171
2075,d,172
2076,d,173
2077,d,174
2078,d,175
2079,d,176
2080,d,177
2081,d,178
2082,d,179
2083,d,180
2084,d,181
2085,d,182
2086,d,183
2087,d,184
2088,d,185
2089,d,186
2090,d,187
2091,d,188
2092,d,189
2093,d,190
2094,d,191
2095,d,192
2096,d,193
2097,d,194
2098,d,195
2099,d,196
2100,d,197
2101,d,198
2102,d,199
2103,d,200
2104,d,201
2105,d,202
2106,d,203
2107,d,204
2108,d,205
2109,d,206
2110,d,207
2111,d,208
2112,d,209
2113,d,210
2114,d,211
2115,d,212
2116,d,213
2117,d,214
2118,d,215
2119,d,216
2120,d,217
2121,d,218
2122,d,219
2123,d,220
2124,d,221
2125,d,222
2126,d,223
2127,d,224
2128,d,225
2129,d,226
2130,d,227
2131,d,228
2132,d,229
2133,d,230
2134,d,231
2135,d,232
2136,d,233
2137,d,234
